h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,Ds,demand_grade,score_airspace,score_obstacle,score_noise_proxy,score_terrain,score_robot,score_weather,constraint_score,constraint_grade,n_highrise,n_buildings_total,n_lowrise,Ra,Ra_grade,n_crossings,weather_risk,weather_source,airspace_data_status,airspace_proxy_flag,terrain_method,hard_exclusion_flag,constraint_note,airspace_score,obstacle_score,noise_sensitive_score,robot_access_score,weather_score,noise_method,hard_exclusion_reasons
8930e024c23ffff,37.34609253904346,127.09681304910436,41135665,구미1동,분당구,0.3418592734528097,B,1.0,0.96875,0.7686922225963158,0.6,0.2011182669402479,0.944093,0.7765306979073128,C,1,174,174,0.2011182669402479,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.96875,0.7686922225963158,0.2011182669402479,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e15346bffff,37.38365064654524,127.1156857479332,41135520,수내1동,분당구,0.8298987264166263,A,0.0,0.96875,0.8918907219469963,1.0,0.5364943484212097,0.944093,0.6682456140736412,A,1,180,169,0.5364943484212097,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8918907219469963,0.5364943484212097,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026d73ffff,37.392827781874296,127.0771680117248,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.625,0.75947284882882,1.0,0.3487282066821136,0.944093,0.5354588111021867,C,12,416,376,0.3487282066821136,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.625,0.75947284882882,0.3487282066821136,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1cd623ffff,37.467717292426165,127.16214774333912,41131625,위례동,수정구,0.4628701484744641,A,0.0,0.96875,0.8768015006493195,0.6,0.3232564049249996,0.944093,0.6225801811148639,B,1,5,5,0.3232564049249996,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8768015006493195,0.3232564049249996,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e02688fffff,37.38219060106408,127.07104219846973,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.625,0.8460959068827858,0.6,0.3658156633402542,0.944093,0.556200914044608,D,12,67,53,0.3658156633402542,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.625,0.8460959068827858,0.3658156633402542,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e02697bffff,37.37781563762204,127.09423985655908,41135650,판교동,분당구,0.2981632220459188,C,0.0,0.96875,0.8608090038959164,0.6,0.2923120914519266,0.944093,0.6131928190695686,B,1,33,30,0.2923120914519266,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8608090038959164,0.2923120914519266,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c8ad3ffff,37.45342420702976,127.10583735370744,41131630,신촌동,수정구,0.1743448314703758,D,0.0,0.96875,0.7277514309076041,0.6,0.2859723367927946,0.944093,0.5853133535400797,C,1,238,238,0.2859723367927946,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.7277514309076041,0.2859723367927946,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c90a3ffff,37.428479736911626,127.04348696697072,41131640,고등동,수정구,0.2469481512496434,C,0.0,0.96875,0.76,0.2,0.0,0.944093,0.5345686,D,1,1,0,0.0,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.76,0.0,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9a6bffff,37.3958438060862,127.09837316567256,41135650,판교동,분당구,0.2981632220459188,C,0.0,0.96875,0.792097542205762,1.0,0.6979215159235126,0.944093,0.680572411625855,A,1,332,325,0.6979215159235126,A,4.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.792097542205762,0.6979215159235126,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1524b7ffff,37.44948141271522,127.13697868471598,41131550,태평2동,수정구,0.3500239964444031,B,0.0,0.96875,0.18077921798294716,0.6,0.4036514905617211,0.944093,0.4994547417089336,D,1,2732,2713,0.4036514905617211,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.18077921798294716,0.4036514905617211,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e153363ffff,37.362071863381445,127.15054803080814,41135510,분당동,분당구,0.2554785932821258,C,1.0,0.96875,0.8652869029868693,0.6,0.6387563339003304,0.944093,0.88337724737744,A,1,23,23,0.6387563339003304,A,1.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.96875,0.8652869029868693,0.6387563339003304,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e1c8ab7ffff,37.46167233099556,127.11964603496868,41131620,복정동,수정구,0.2465699214638441,C,0.0,0.96875,0.968015006493194,1.0,0.3020202103766811,0.944093,0.636575643373975,A,1,50,50,0.3020202103766811,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.968015006493194,0.3020202103766811,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026873ffff,37.37306176608938,127.07551426880056,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.96875,0.8396989081814246,0.6,0.3481760379753091,0.944093,0.6201435892313467,B,1,63,63,0.3481760379753091,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8396989081814246,0.3481760379753091,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026d57ffff,37.3934852376913,127.07198635813032,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.375,0.8266413351931123,1.0,0.3116837829473331,0.944093,0.4914836236280891,D,20,302,271,0.3116837829473331,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.375,0.8266413351931123,0.3116837829473331,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9963ffff,37.42602514988163,127.11925962142296,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.96875,0.9737723053244192,1.0,0.498602000980027,0.944093,0.6770434612608892,A,1,41,41,0.498602000980027,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.9737723053244192,0.498602000980027,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9e47ffff,37.4115120576602,127.07611289935954,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.8697648020778221,0.6,0.0,0.944093,0.5565215604155644,D,1,16,16,0.0,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8697648020778221,0.0,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e152e9bffff,37.42833033978154,127.1797924460638,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.96875,0.8614487037660525,0.6,0.2237730851817987,0.944093,0.5996129577895702,C,1,30,29,0.2237730851817987,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8614487037660525,0.2237730851817987,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1523afffff,37.4205115905163,127.17387624233729,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.96875,0.8128315136357076,0.6,0.2766619165452504,0.944093,0.6004672860361916,C,1,105,105,0.2766619165452504,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8128315136357076,0.2766619165452504,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e15325bffff,37.35300173143092,127.12096018176732,41135570,정자3동,분당구,0.2978596732733048,C,1.0,0.96875,0.8460959068827858,0.6,0.3285367528182349,0.944093,0.8174951319402041,B,1,58,53,0.3285367528182349,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.96875,0.8460959068827858,0.3285367528182349,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e1c9377ffff,37.40609362183057,127.06256679948385,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.8748824010389111,0.6,0.3426760021257801,0.944093,0.6260802806329383,B,1,8,8,0.3426760021257801,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8748824010389111,0.3426760021257801,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1524d3ffff,37.44123588337428,127.12316598251752,41131540,태평1동,수정구,0.327805441111458,B,0.0,0.75,0.5607897648020778,0.6,0.7133333339040062,0.944093,0.5936432197412168,D,8,539,499,0.7133333339040062,A,1.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.75,0.5607897648020778,0.7133333339040062,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026c4fffff,37.38133943552258,127.05526721617026,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.96875,0.879360300129864,0.6,0.340520266672331,0.944093,0.6265447133604389,B,1,1,1,0.340520266672331,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.879360300129864,0.340520266672331,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c985bffff,37.41693040243958,127.08966459771932,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.8736030012986387,0.6,0.2925860998010409,0.944093,0.6158064202199359,B,1,10,10,0.2925860998010409,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8736030012986387,0.2925860998010409,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1522a7ffff,37.415758732340805,127.15510540165144,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.53125,0.9309124140252993,1.0,0.323140762366422,0.944093,0.5458792352783443,C,15,141,108,0.323140762366422,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.53125,0.9309124140252993,0.323140762366422,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e02490bffff,37.33821776817851,127.1249507483532,41135670,구미동,분당구,0.3326673998045227,B,1.0,0.8125,0.8006772161031215,0.6,0.3287051615573044,0.944093,0.7771950755320851,C,6,139,124,0.3287051615573044,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.8125,0.8006772161031215,0.3287051615573044,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e153153ffff,37.38317266125216,127.14185211377658,41135580,서현1동,분당구,0.4628651701696695,A,0.0,0.96875,0.9232360155836659,1.0,0.4294242418063987,0.944093,0.6531006514780129,A,1,120,120,0.4294242418063987,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.9232360155836659,0.4294242418063987,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e153637ffff,37.376258946060446,127.11768253168944,41135520,수내1동,분당구,0.8298987264166263,A,0.0,0.0,0.9571401087008802,1.0,0.7588654015555905,0.944093,0.5320197020512941,D,52,155,67,0.7588654015555905,A,1.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.0,0.9571401087008802,0.7588654015555905,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지|장애물밀집
8930e026b47ffff,37.359789828187495,127.0901091074668,41135662,금곡동,분당구,0.3352825633228366,B,1.0,0.96875,0.8799999999999999,0.6,0.3911244673193476,0.944093,0.8367934934638696,A,1,1,0,0.3911244673193476,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.96875,0.8799999999999999,0.3911244673193476,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e1c926fffff,37.39394507246487,127.04584910989168,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.96875,0.8665663027271415,0.6,0.161083852529965,0.944093,0.5880986310514212,C,1,21,21,0.161083852529965,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8665663027271415,0.161083852529965,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e150447ffff,37.39008469673939,127.16603749320625,41135580,서현1동,분당구,0.4628651701696695,A,0.0,0.96875,0.8768015006493195,0.6,0.3104122678576506,0.944093,0.620011353701394,B,1,5,5,0.3104122678576506,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8768015006493195,0.3104122678576506,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
