h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,delivery_demand_index,flow_pop_index,urgency,score_airspace,score_obstacle,score_noise,score_terrain,score_weather,composite_score,tall_bldg_count,total_bldg_count,avg_slope,terrain_zone,Hr,Fp,Cc,Od,Ds_v2,Ec,Od_v2,Ds_v3,Ra,total_walk_length,robot_walk_length,n_crossings,avg_robot_weight,score_construction,score_protected,composite_6layer,composite_v3
8930e152297ffff,37.41707901971109,127.14472553891343,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.9845731916352416,1.0,0.8,0.0,0,9,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.3104595837506721,1253.7,376.1,10,0.3,1.0,0.6,0.0,0.04656893756260082
8930e153407ffff,37.39386695892696,127.1139266116646,41135657,백현동,분당구,0.279685328637519,0.335035490602693,0.3018253934235886,0.0,0.5625,0.8697291738087075,1.0,0.8,0.0,5,81,,Unknown,0.2383976094873471,0.339787948200788,0.279685328637519,0.279685328637519,0.2823246677832847,0.1987804103333867,0.4757117642544701,0.294606904444346,0.5289620745719159,15162.2,6966.4,66,0.797,1.0,0.6,0.0,0.07934431118578739
8930e153143ffff,37.38142932403922,127.14432573531847,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,1.0,0.964004113815564,1.0,0.8,0.0,0,21,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612,0.6619524573204966,2589.9,2314.5,8,0.65,1.0,0.6,0.0,0.09929286859807449
8930e153627ffff,37.37451638437867,127.12015542940247,41135520,수내1동,분당구,0.820864304458659,0.2723208210090141,0.601446911078801,0.0,0.4750000000000001,0.8423037367158038,1.0,0.8,0.0,6,98,,Unknown,0.2856475861424969,0.27601678947651,0.820864304458659,0.820864304458659,0.5240874102182731,0.477836475256186,0.4890261683677385,0.459709335629056,0.7211131177080854,19702.9,14244.9,370,0.74,1.0,0.6,0.0,0.10816696765621281
8930e02616fffff,37.37418423470541,127.044205599544,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,0.910867329448063,1.0,0.8,0.7286938635584504,0,52,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.3484915862046178,4932.7,1517.4,12,0.3333,0.7,0.6,0.30605142269454916,0.31241744722105946
8930e026b37ffff,37.36868393215437,127.09871032978896,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,0.0,1.0,0.8268769283510455,1.0,0.8,0.0,0,101,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.2575278304814252,0.4062428056173739,0.3241668825882624,0.6130286973353632,12230.2,7993.9,48,0.5625,0.7,0.6,0.0,0.09195430460030449
8930e1c9c27ffff,37.43844292204804,127.08884938205824,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.993143640726774,1.0,0.8,0.0,0,4,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.5299803774365616,7516.6,4388.5,22,0.5273,0.5,0.6,0.0,0.07949705661548423
8930e15255bffff,37.43968641571991,127.14664288755247,41133525,중앙동,중원구,0.0453211759139985,0.0955786315011052,0.0654241581488412,0.0,0.9125,0.5010752688172043,1.0,0.8,0.0,1,465,,Unknown,0.240638715099449,0.0873911700377771,0.0453211759139985,0.0453211759139985,0.1144339362005783,0.0164983851538812,0.1120405187629498,0.1068079028104361,0.4471299340885665,8060.2,3467.0,92,0.4304,1.0,0.6,0.0,0.06706949011328497
8930e15218fffff,37.439874978822274,127.167652601402,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,0.825,0.5025974025974026,1.0,0.8,0.0,2,385,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935204,0.653576087790653,0.5001906371894749,0.5173708405830945,7568.6,4244.9,110,0.5436,0.5,0.6,0.0,0.07760562608746417
8930e152077ffff,37.4242369069848,127.15582567293728,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.9862872814535482,1.0,0.8,0.0,0,8,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.3241280980912335,2746.4,823.9,2,0.3,1.0,0.6,0.0,0.04861921471368502
8930e152673ffff,37.415572642536894,127.13410817905738,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,1.0,0.8063078505313677,1.0,0.8,0.0,0,113,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.2688061385752717,0.0755314250633105,0.2481629427903718,0.5143629738532451,8856.4,4738.4,168,0.5643,1.0,0.6,0.0,0.07715444607798677
8930e15303bffff,37.37992658435214,127.1337141637051,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,0.9125,0.8800137127185463,1.0,0.8,0.0,1,71,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612,0.6025480574401209,14212.1,8576.5,134,0.6403,1.0,0.6,0.0,0.09038220861601813
8930e1cd6d7ffff,37.469691254229744,127.14656454411498,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,0.0,0.7375,0.8954405210833047,1.0,0.8,0.0,3,64,,Unknown,0.5249789896348865,0.4066174321583938,0.4430485790178199,0.4430485790178199,0.4585199154880834,0.3590172612939077,0.6522715064077967,0.4708221278639154,0.6011376605036338,11224.9,7284.2,100,0.825,1.0,0.6,0.0,0.09017064907554508
8930e026a2fffff,37.35654377282018,127.08198430551305,41135665,구미1동,분당구,0.3151374004709809,0.2235613294144668,0.2785069720483753,1.0,1.0,0.8423037367158038,1.0,0.8,0.6738429893726431,0,92,,Unknown,0.2080493043234662,0.2212685070153227,0.3151374004709809,0.3151374004709809,0.2595437482628119,0.3577852268197078,0.2730987644846903,0.2718153676147724,0.4418167393643852,3118.0,1559.0,20,0.5,1.0,0.6,0.4043057936235858,0.4099324354847057
8930e1c9157ffff,37.42543120170446,127.05632481457928,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.5440454254811166,5008.8,3248.7,18,0.6222,0.5,0.6,0.0,0.08160681382216749
8930e152087ffff,37.43511775155088,127.14887887801514,41133525,중앙동,중원구,0.0453211759139985,0.0955786315011052,0.0654241581488412,0.0,0.9125,0.782310593075077,1.0,0.8,0.0,1,128,,Unknown,0.240638715099449,0.0873911700377771,0.0453211759139985,0.0453211759139985,0.1144339362005783,0.0164983851538812,0.1120405187629498,0.1068079028104361,0.4525647099152863,3811.2,1935.1,36,0.5722,1.0,0.6,0.0,0.06788470648729295
8930e15256bffff,37.43836799052898,127.157026593439,41133580,상대원2동,중원구,0.0128347587660495,0.0644618818460887,0.0334856079980652,0.0,0.825,0.5010718113612005,1.0,0.8,0.0,2,933,,Unknown,0.0521057054813708,0.0607397707953989,0.0128347587660495,0.0128347587660495,0.0365922957879832,0.1066632894640279,0.1177000997621057,0.0667290051397538,0.5103407042997372,2676.0,1677.9,34,0.5353,0.5,0.6,0.0,0.07655110564496058
8930e1c9b0fffff,37.41081617413559,127.11535530934658,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,0.78573877271169,1.0,0.8,0.0,0,125,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.4285762031447183,6121.4,2624.5,38,0.5053,0.5,0.6,0.0,0.06428643047170773
8930e153417ffff,37.39560896398931,127.1114530902622,41135657,백현동,분당구,0.279685328637519,0.335035490602693,0.3018253934235886,0.0,0.3,0.9022968803565308,1.0,0.8,0.0,11,68,,Unknown,0.2383976094873471,0.339787948200788,0.279685328637519,0.279685328637519,0.2823246677832847,0.1987804103333867,0.4757117642544701,0.294606904444346,0.605412590739852,20615.5,10430.4,158,0.7101,1.0,0.6,0.0,0.09081188861097779
8930e1c8b6bffff,37.45056539246112,127.13969414197425,41131561,태평4동,수정구,0.347841357946566,0.0495665455134682,0.2285314329733269,0.0,1.0,0.5,1.0,0.8,0.0,0,931,,Unknown,0.2734148846764404,0.0447730224952305,0.347841357946566,0.347841357946566,0.2497463321026944,0.0078836041671448,0.0560969994628194,0.1568678680103213,0.5841588746022415,20041.8,9577.6,330,0.5327,1.0,0.6,0.0,0.08762383119033622
8930e026927ffff,37.38671176840347,127.10284462543268,41135657,백현동,분당구,0.279685328637519,0.335035490602693,0.3018253934235886,0.0,0.825,0.9434350359958862,1.0,0.8,0.0,2,35,,Unknown,0.2383976094873471,0.339787948200788,0.279685328637519,0.279685328637519,0.2823246677832847,0.1987804103333867,0.4757117642544701,0.294606904444346,0.6370103315251294,12259.4,8521.3,50,0.628,1.0,0.6,0.0,0.0955515497287694
8930e1c9147ffff,37.42369172981613,127.05879838179568,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.993143640726774,1.0,0.8,0.0,0,4,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.5699446144048564,8036.9,5187.3,52,0.6462,0.5,0.6,0.0,0.08549169216072847
8930e026e0bffff,37.36722397619918,127.05409118354432,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,0.9845731916352416,1.0,0.8,0.7876585533081935,0,9,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.0,0.0,0.0,0,0.0,0.7,0.6,0.3308165923894412,0.28119410353102503
8930e1cd6c7ffff,37.467949198444295,127.14904150721776,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,0.0,0.5625,0.8148782996229001,1.0,0.8,0.0,5,113,,Unknown,0.5249789896348865,0.4066174321583938,0.4430485790178199,0.4430485790178199,0.4585199154880834,0.3590172612939077,0.6522715064077967,0.4708221278639154,0.6392349373131262,9319.8,6953.7,118,0.7644,1.0,0.6,0.0,0.09588524059696893
8930e1c9a17ffff,37.40779962806462,127.09413796021173,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,0.9125,0.9657182036338704,1.0,0.8,0.0,1,21,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.4074626641907286,5675.3,2263.9,24,0.4167,0.5,0.6,0.0,0.06111939962860928
8930e152463ffff,37.43360983274937,127.13825772554142,41133510,성남동,중원구,0.4585561216747951,0.4205640738554599,0.443359302547061,0.0,0.5625,0.7103188207062048,1.0,0.8,0.0,5,174,,Unknown,1.0,0.3908118957979841,0.4585561216747951,0.4585561216747951,0.6040532287031538,0.3013657154585115,1.0,0.6301467465862582,0.4635348351216895,5839.2,2886.8,58,0.4862,0.3,0.6,0.0,0.06953022526825342
8930e15330fffff,37.366640977957466,127.14831452348876,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.0551713760440734,0.0844908295602793,0.1295562991052563,0.5482885527482809,7980.8,4855.6,50,0.592,1.0,0.6,0.0,0.08224328291224213
8930e1c8a63ffff,37.44580294963036,127.120929050141,41131540,태평1동,수정구,0.0915769108572866,0.1623178069514097,0.1198732692949358,0.0,1.0,0.9742886527254028,1.0,0.8,0.0,0,15,,Unknown,0.4513026426370343,0.1510170423181063,0.0915769108572866,0.0915769108572866,0.2143546632564158,0.052128693806119,0.1865167677077737,0.199747705211727,0.5819085327370204,5530.5,3907.1,10,0.64,1.0,0.6,0.0,0.08728627991055306
8930e026d03ffff,37.3973922821198,127.0749314407555,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.5442436443948094,1822.9,1276.0,2,0.7,0.7,0.6,0.0,0.08163654665922142
8930e1c990fffff,37.430592052993525,127.11702309387016,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,0,1,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.6657360124420306,11371.4,8638.2,72,0.6667,0.5,0.6,0.0,0.09986040186630459
8930e15235bffff,37.407702440767615,127.16229028527816,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,1.0,0.9948577305450804,1.0,0.8,0.0,0,3,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.2688061385752717,0.0755314250633105,0.2481629427903718,0.5230884472963431,4405.1,2738.3,6,0.5,1.0,0.6,0.0,0.07846326709445146
8930e15350fffff,37.39862038645669,127.13267409435828,41135600,이매1동,분당구,0.1032687369307485,0.2296300483595816,0.1538132615022818,0.0,0.825,0.7257456290709632,1.0,0.8,0.0,2,162,,Unknown,0.145298347184611,0.2137762129782459,0.1032687369307485,0.1032687369307485,0.1435044890187816,0.1127216936242304,0.1246450771237817,0.140974677071365,0.5197720090570302,6994.6,4017.3,106,0.5585,1.0,0.6,0.0,0.07796580135855453
8930e153207ffff,37.36189538077549,127.12956955265466,41135540,수내3동,분당구,0.0702526849612489,0.0896260720985284,0.0780020398161607,1.0,1.0,0.9485773054508057,1.0,0.8,0.7588618443606445,0,30,,Unknown,0.1250350172751891,0.0845000198186431,0.0702526849612489,0.0702526849612489,0.0902492183697795,0.0217081848621454,0.0963663571483385,0.0810058858194555,0.4884393207799098,2093.9,1252.2,14,0.5286,1.0,0.6,0.4553171066163867,0.46028543874091515
8930e15302bffff,37.37818349581239,127.13618753017718,41135590,서현2동,분당구,0.1369140581590452,0.1499986567730755,0.1421478976046573,0.0,0.9125,0.8200205690778195,1.0,0.8,0.0,1,106,,Unknown,0.126902605285274,0.1402180359183766,0.1369140581590452,0.1369140581590452,0.1347366167367467,0.0598684926820067,0.1883585296600414,0.1273795481222104,0.5304324535479126,12601.9,6340.5,116,0.5328,1.0,0.6,0.0,0.07956486803218689
8930e1c9323ffff,37.410001073726,127.06551137540114,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.460219841368485,1377.3,771.4,38,0.5579,0.5,0.6,0.0,0.06903297620527274
8930e1c9807ffff,37.42583079631952,127.09827310299944,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,0.9125,0.8731573534453204,1.0,0.8,0.0,1,75,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.6607818251947426,30550.0,13553.5,92,0.713,0.5,0.6,0.0,0.09911727377921138
8930e152253ffff,37.40295067797132,127.14352789363753,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,1.0,0.9777168323620158,1.0,0.8,0.0,0,13,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.2688061385752717,0.0755314250633105,0.2481629427903718,0.0,0.0,0.0,0,0.0,1.0,0.6,0.0,0.0
8930e152663ffff,37.41383013671319,127.13658288206771,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,0.825,0.7051765512512853,1.0,0.8,0.0,2,174,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.2688061385752717,0.0755314250633105,0.2481629427903718,0.5144375530177141,8783.4,4710.8,196,0.5531,1.0,0.6,0.0,0.07716563295265712
8930e152c1bffff,37.44180388053269,127.18619386568557,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935204,0.653576087790653,0.5001906371894749,0.5636768799637898,3945.2,2761.6,4,0.7,0.5,0.6,0.0,0.08455153199456847
8930e0248b7ffff,37.34302786112422,127.10964511974784,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,1.0,0.65,0.871443263627014,1.0,0.8,0.4531504970860473,4,79,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242,0.523995558425566,8928.6,4917.0,86,0.6093,0.3,0.6,0.0815670894754885,0.14793135981800012
8930e024d9bffff,37.358469759665766,127.10047062428924,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,1.0,0.3,0.8902982516283853,1.0,0.8,0.2136715803908125,8,72,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.2575278304814252,0.4062428056173739,0.3241668825882624,0.4112179064123274,3364.6,1488.8,34,0.5647,0.7,0.6,0.08974206376414122,0.13796344016136913
8930e02612bffff,37.37982998974246,127.04467506240292,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,0.8954405210833047,1.0,0.8,0.7163524168666439,0,61,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.3658859020174079,4061.6,1429.5,32,0.3625,0.7,0.6,0.3008680150839904,0.31062069812400306
8930e1cd2b7ffff,37.46465679994952,127.17501580878428,41133560,은행2동,중원구,0.1344689082617625,0.1276370413956344,0.1317361615153112,0.0,1.0,0.9828591018169353,1.0,0.8,0.0,0,10,,Unknown,0.4359884209543375,0.1219760661493637,0.1344689082617625,0.1344689082617625,0.2218015515414353,0.0319928724043835,0.176137671705932,0.1931053253575761,0.5826314773252672,7175.8,4889.5,26,0.6462,1.0,0.6,0.0,0.08739472159879008
8930e15214bffff,37.42574253308164,127.16644915586302,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.3843958241701444,3087.6,1235.0,4,0.4,1.0,0.6,0.0,0.057659373625521655
8930e15262fffff,37.41882177130975,127.1422505577518,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.9554336647240316,1.0,0.8,0.0,0,26,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.366733267017983,5633.1,1849.6,24,0.3333,1.0,0.6,0.0,0.055009990052697445
8930e024c93ffff,37.35372025768762,127.08174789637812,41135665,구미1동,분당구,0.3151374004709809,0.2235613294144668,0.2785069720483753,1.0,1.0,0.921151868357902,1.0,0.8,0.7369214946863215,0,46,,Unknown,0.2080493043234662,0.2212685070153227,0.3151374004709809,0.3151374004709809,0.2595437482628119,0.3577852268197078,0.2730987644846903,0.2718153676147724,0.3952718850072211,9286.4,2968.4,26,0.3615,1.0,0.6,0.442152896811793,0.4351207450411072
8930e1534dbffff,37.39127786477207,127.10060899197354,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,0.0,1.0,0.7428865272540279,1.0,0.8,0.0,0,150,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.1369119542381067,0.5629780989781579,15469.7,7952.8,106,0.5642,1.0,0.6,0.0,0.08444671484672368
