tm,stn,wd,ws,ta,rn,source_station,chunk_start,chunk_end,vis,dt
202501112100,119,29.0,0.5,-6.2,0.0,수원(119),202501010000,202501312359,,2025-01-11 21:00:00
202501112200,119,32.0,0.7,-6.7,0.0,수원(119),202501010000,202501312359,,2025-01-11 22:00:00
202501112300,119,27.0,0.5,-7.4,0.0,수원(119),202501010000,202501312359,,2025-01-11 23:00:00
202501120000,119,0.0,0.0,-7.9,0.0,수원(119),202501010000,202501312359,,2025-01-12 00:00:00
202501120100,119,29.0,1.0,-8.3,0.0,수원(119),202501010000,202501312359,,2025-01-12 01:00:00
202501120200,119,0.0,0.0,-8.6,0.0,수원(119),202501010000,202501312359,,2025-01-12 02:00:00
202501120300,119,32.0,0.9,-9.0,0.0,수원(119),202501010000,202501312359,,2025-01-12 03:00:00
202501120400,119,32.0,1.1,-9.7,0.0,수원(119),202501010000,202501312359,,2025-01-12 04:00:00
202501120500,119,34.0,1.2,-10.0,0.0,수원(119),202501010000,202501312359,,2025-01-12 05:00:00
202501120600,119,27.0,0.8,-10.0,0.0,수원(119),202501010000,202501312359,,2025-01-12 06:00:00
202501120700,119,29.0,0.6,-10.0,0.0,수원(119),202501010000,202501312359,,2025-01-12 07:00:00
202501120800,119,0.0,0.1,-9.9,0.0,수원(119),202501010000,202501312359,,2025-01-12 08:00:00
202501120900,119,32.0,0.8,-7.8,0.0,수원(119),202501010000,202501312359,,2025-01-12 09:00:00
202501121000,119,16.0,1.2,-3.7,0.0,수원(119),202501010000,202501312359,,2025-01-12 10:00:00
202501121100,119,23.0,0.9,-1.9,0.0,수원(119),202501010000,202501312359,,2025-01-12 11:00:00
202501121200,119,27.0,1.4,-0.2,0.0,수원(119),202501010000,202501312359,,2025-01-12 12:00:00
202501121300,119,32.0,2.1,0.9,0.0,수원(119),202501010000,202501312359,,2025-01-12 13:00:00
202501121400,119,20.0,2.2,2.1,0.0,수원(119),202501010000,202501312359,,2025-01-12 14:00:00
202501121500,119,32.0,2.3,2.4,0.0,수원(119),202501010000,202501312359,,2025-01-12 15:00:00
202501121600,119,27.0,2.3,2.3,0.0,수원(119),202501010000,202501312359,,2025-01-12 16:00:00
202501121700,119,27.0,1.8,1.0,0.0,수원(119),202501010000,202501312359,,2025-01-12 17:00:00
202501121800,119,25.0,1.6,-0.5,0.0,수원(119),202501010000,202501312359,,2025-01-12 18:00:00
202501121900,119,29.0,1.0,-1.1,0.0,수원(119),202501010000,202501312359,,2025-01-12 19:00:00
202501122000,119,25.0,0.5,-1.7,0.0,수원(119),202501010000,202501312359,,2025-01-12 20:00:00
202501122100,119,0.0,0.3,-2.7,0.0,수원(119),202501010000,202501312359,,2025-01-12 21:00:00
202501122200,119,34.0,1.0,-3.5,0.0,수원(119),202501010000,202501312359,,2025-01-12 22:00:00
202501122300,119,32.0,1.4,-4.3,0.0,수원(119),202501010000,202501312359,,2025-01-12 23:00:00
202501130000,119,0.0,0.1,-5.2,0.0,수원(119),202501010000,202501312359,,2025-01-13 00:00:00
202501130100,119,29.0,0.8,-6.0,0.0,수원(119),202501010000,202501312359,,2025-01-13 01:00:00
202501130200,119,0.0,0.3,-6.5,0.0,수원(119),202501010000,202501312359,,2025-01-13 02:00:00
202501130300,119,34.0,0.8,-7.0,0.0,수원(119),202501010000,202501312359,,2025-01-13 03:00:00
202501130400,119,32.0,1.2,-7.6,0.0,수원(119),202501010000,202501312359,,2025-01-13 04:00:00
202501130500,119,11.0,1.1,-7.5,0.0,수원(119),202501010000,202501312359,,2025-01-13 05:00:00
202501130600,119,11.0,1.5,-7.0,0.0,수원(119),202501010000,202501312359,,2025-01-13 06:00:00
202501130700,119,16.0,1.2,-6.6,0.0,수원(119),202501010000,202501312359,,2025-01-13 07:00:00
202501130800,119,0.0,0.0,-5.6,0.0,수원(119),202501010000,202501312359,,2025-01-13 08:00:00
202501130900,119,0.0,0.3,-3.9,0.0,수원(119),202501010000,202501312359,70.0,2025-01-13 09:00:00
202501131000,119,14.0,1.6,-1.7,0.0,수원(119),202501010000,202501312359,22.0,2025-01-13 10:00:00
202501131100,119,16.0,2.3,-0.1,0.0,수원(119),202501010000,202501312359,,2025-01-13 11:00:00
202501131200,119,18.0,2.6,2.0,0.0,수원(119),202501010000,202501312359,,2025-01-13 12:00:00
202501131300,119,18.0,0.9,2.5,0.0,수원(119),202501010000,202501312359,70.0,2025-01-13 13:00:00
202501131400,119,14.0,2.2,4.1,0.0,수원(119),202501010000,202501312359,22.0,2025-01-13 14:00:00
202501131500,119,20.0,3.0,3.9,0.0,수원(119),202501010000,202501312359,,2025-01-13 15:00:00
202501131600,119,25.0,3.3,3.4,0.0,수원(119),202501010000,202501312359,68.0,2025-01-13 16:00:00
202501131700,119,23.0,1.4,1.8,0.0,수원(119),202501010000,202501312359,60.0,2025-01-13 17:00:00
202501131800,119,18.0,3.0,2.0,0.1,수원(119),202501010000,202501312359,60.0,2025-01-13 18:00:00
202501131900,119,18.0,2.7,1.6,0.0,수원(119),202501010000,202501312359,61.0,2025-01-13 19:00:00
202501132000,119,16.0,2.0,1.8,0.0,수원(119),202501010000,202501312359,21.0,2025-01-13 20:00:00
202501132100,119,11.0,1.4,1.7,0.0,수원(119),202501010000,202501312359,10.0,2025-01-13 21:00:00
202501132200,119,11.0,1.2,1.3,0.0,수원(119),202501010000,202501312359,,2025-01-13 22:00:00
202501132300,119,11.0,0.9,1.2,0.0,수원(119),202501010000,202501312359,,2025-01-13 23:00:00
202501140000,119,11.0,1.0,1.3,0.0,수원(119),202501010000,202501312359,68.0,2025-01-14 00:00:00
202501140100,119,14.0,1.2,1.3,0.0,수원(119),202501010000,202501312359,68.0,2025-01-14 01:00:00
202501140200,119,0.0,0.2,1.2,0.0,수원(119),202501010000,202501312359,68.0,2025-01-14 02:00:00
202501140300,119,14.0,1.3,1.0,0.1,수원(119),202501010000,202501312359,21.0,2025-01-14 03:00:00
202501140400,119,11.0,1.6,0.8,0.0,수원(119),202501010000,202501312359,10.0,2025-01-14 04:00:00
202501140500,119,16.0,1.6,0.7,0.0,수원(119),202501010000,202501312359,68.0,2025-01-14 05:00:00
202501140600,119,0.0,0.3,0.6,1.5,수원(119),202501010000,202501312359,23.0,2025-01-14 06:00:00
202501140700,119,14.0,1.4,0.2,0.0,수원(119),202501010000,202501312359,10.0,2025-01-14 07:00:00
202501140800,119,9.0,0.9,0.0,0.0,수원(119),202501010000,202501312359,10.0,2025-01-14 08:00:00
202501140900,119,11.0,1.2,0.7,0.0,수원(119),202501010000,202501312359,10.0,2025-01-14 09:00:00
202501141000,119,14.0,1.2,2.2,0.0,수원(119),202501010000,202501312359,10.0,2025-01-14 10:00:00
202501141100,119,14.0,1.0,3.9,0.0,수원(119),202501010000,202501312359,10.0,2025-01-14 11:00:00
202501141200,119,32.0,0.5,5.3,0.0,수원(119),202501010000,202501312359,10.0,2025-01-14 12:00:00
202501141300,119,27.0,3.1,6.6,0.0,수원(119),202501010000,202501312359,10.0,2025-01-14 13:00:00
202501141400,119,27.0,3.7,6.4,0.0,수원(119),202501010000,202501312359,5.0,2025-01-14 14:00:00
202501141500,119,27.0,3.1,5.4,0.0,수원(119),202501010000,202501312359,,2025-01-14 15:00:00
202501141600,119,27.0,2.9,4.5,0.0,수원(119),202501010000,202501312359,,2025-01-14 16:00:00
202501141700,119,27.0,2.7,3.7,0.0,수원(119),202501010000,202501312359,,2025-01-14 17:00:00
202501141800,119,27.0,2.1,2.7,0.0,수원(119),202501010000,202501312359,,2025-01-14 18:00:00
202501141900,119,25.0,1.8,2.3,0.0,수원(119),202501010000,202501312359,,2025-01-14 19:00:00
202501142000,119,27.0,1.4,2.4,0.0,수원(119),202501010000,202501312359,,2025-01-14 20:00:00
202501142100,119,27.0,1.7,2.2,0.0,수원(119),202501010000,202501312359,,2025-01-14 21:00:00
202501142200,119,29.0,3.6,1.4,0.0,수원(119),202501010000,202501312359,,2025-01-14 22:00:00
202501142300,119,29.0,2.9,0.0,0.0,수원(119),202501010000,202501312359,,2025-01-14 23:00:00
202501150000,119,32.0,3.7,-1.2,0.0,수원(119),202501010000,202501312359,,2025-01-15 00:00:00
202501150100,119,32.0,3.4,-2.0,0.0,수원(119),202501010000,202501312359,,2025-01-15 01:00:00
202501150200,119,29.0,2.3,-2.6,0.0,수원(119),202501010000,202501312359,,2025-01-15 02:00:00
202501150300,119,32.0,1.7,-3.3,0.0,수원(119),202501010000,202501312359,,2025-01-15 03:00:00
202501150400,119,32.0,3.7,-3.1,0.0,수원(119),202501010000,202501312359,,2025-01-15 04:00:00
202501150500,119,29.0,3.1,-4.1,0.0,수원(119),202501010000,202501312359,,2025-01-15 05:00:00
202501150600,119,32.0,2.9,-4.5,0.0,수원(119),202501010000,202501312359,,2025-01-15 06:00:00
202501150700,119,29.0,3.0,-4.6,0.0,수원(119),202501010000,202501312359,,2025-01-15 07:00:00
202501150800,119,32.0,3.0,-4.7,0.0,수원(119),202501010000,202501312359,,2025-01-15 08:00:00
202501150900,119,32.0,3.2,-3.7,0.0,수원(119),202501010000,202501312359,,2025-01-15 09:00:00
202501151000,119,32.0,4.0,-3.1,0.0,수원(119),202501010000,202501312359,,2025-01-15 10:00:00
202501151100,119,32.0,4.2,-2.6,0.0,수원(119),202501010000,202501312359,,2025-01-15 11:00:00
202501151200,119,29.0,4.0,-1.9,0.0,수원(119),202501010000,202501312359,,2025-01-15 12:00:00
202501151300,119,29.0,3.7,-1.5,0.0,수원(119),202501010000,202501312359,,2025-01-15 13:00:00
202501151400,119,29.0,3.8,-1.3,0.0,수원(119),202501010000,202501312359,,2025-01-15 14:00:00
202501151500,119,27.0,4.0,-0.9,0.0,수원(119),202501010000,202501312359,,2025-01-15 15:00:00
202501151600,119,27.0,3.3,-1.4,0.0,수원(119),202501010000,202501312359,,2025-01-15 16:00:00
202501151700,119,29.0,3.2,-2.0,0.0,수원(119),202501010000,202501312359,,2025-01-15 17:00:00
202501151800,119,29.0,2.9,-2.9,0.0,수원(119),202501010000,202501312359,,2025-01-15 18:00:00
202501151900,119,32.0,1.8,-3.5,0.0,수원(119),202501010000,202501312359,,2025-01-15 19:00:00
202501152000,119,29.0,1.4,-3.8,0.0,수원(119),202501010000,202501312359,,2025-01-15 20:00:00
202501152100,119,32.0,1.8,-4.0,0.0,수원(119),202501010000,202501312359,,2025-01-15 21:00:00
202501152200,119,32.0,1.2,-4.5,0.0,수원(119),202501010000,202501312359,,2025-01-15 22:00:00
202501152300,119,29.0,1.1,-5.1,0.0,수원(119),202501010000,202501312359,,2025-01-15 23:00:00
202501160000,119,0.0,0.2,-6.1,0.0,수원(119),202501010000,202501312359,,2025-01-16 00:00:00
202501160100,119,25.0,0.6,-6.5,0.0,수원(119),202501010000,202501312359,,2025-01-16 01:00:00
202501160200,119,0.0,0.3,-6.2,0.0,수원(119),202501010000,202501312359,,2025-01-16 02:00:00
202501160300,119,18.0,1.9,-4.5,0.0,수원(119),202501010000,202501312359,,2025-01-16 03:00:00
202501160400,119,14.0,1.7,-4.4,0.0,수원(119),202501010000,202501312359,,2025-01-16 04:00:00
202501160500,119,11.0,1.0,-4.3,0.0,수원(119),202501010000,202501312359,,2025-01-16 05:00:00
202501160600,119,14.0,1.3,-3.8,0.0,수원(119),202501010000,202501312359,,2025-01-16 06:00:00
202501160700,119,14.0,0.8,-3.4,0.0,수원(119),202501010000,202501312359,,2025-01-16 07:00:00
202501160800,119,14.0,1.5,-3.1,0.0,수원(119),202501010000,202501312359,,2025-01-16 08:00:00
202501160900,119,11.0,1.4,-2.8,0.0,수원(119),202501010000,202501312359,70.0,2025-01-16 09:00:00
202501161000,119,14.0,2.1,-2.5,0.0,수원(119),202501010000,202501312359,70.0,2025-01-16 10:00:00
202501161100,119,14.0,1.9,-2.3,0.0,수원(119),202501010000,202501312359,70.0,2025-01-16 11:00:00
202501161200,119,16.0,1.3,-1.6,0.0,수원(119),202501010000,202501312359,22.0,2025-01-16 12:00:00
202501161300,119,16.0,1.1,-0.1,0.0,수원(119),202501010000,202501312359,,2025-01-16 13:00:00
202501161400,119,16.0,1.7,2.2,0.0,수원(119),202501010000,202501312359,,2025-01-16 14:00:00
202501161500,119,27.0,3.2,3.1,0.0,수원(119),202501010000,202501312359,,2025-01-16 15:00:00
202501161600,119,27.0,2.8,3.0,0.0,수원(119),202501010000,202501312359,,2025-01-16 16:00:00
202501161700,119,25.0,2.3,2.7,0.0,수원(119),202501010000,202501312359,,2025-01-16 17:00:00
202501161800,119,25.0,1.2,2.4,0.0,수원(119),202501010000,202501312359,,2025-01-16 18:00:00
202501161900,119,25.0,1.2,2.3,0.0,수원(119),202501010000,202501312359,,2025-01-16 19:00:00
202501162000,119,0.0,0.4,1.6,0.0,수원(119),202501010000,202501312359,,2025-01-16 20:00:00
202501162100,119,23.0,0.7,0.0,0.0,수원(119),202501010000,202501312359,,2025-01-16 21:00:00
202501162200,119,32.0,2.1,0.0,0.0,수원(119),202501010000,202501312359,,2025-01-16 22:00:00
202501162300,119,32.0,2.3,-0.2,0.0,수원(119),202501010000,202501312359,,2025-01-16 23:00:00
202501170000,119,32.0,0.9,-1.2,0.0,수원(119),202501010000,202501312359,,2025-01-17 00:00:00
202501170100,119,32.0,1.6,-2.1,0.0,수원(119),202501010000,202501312359,,2025-01-17 01:00:00
202501170200,119,32.0,1.9,-2.5,0.0,수원(119),202501010000,202501312359,,2025-01-17 02:00:00
202501170300,119,29.0,1.9,-3.3,0.0,수원(119),202501010000,202501312359,,2025-01-17 03:00:00
202501170400,119,29.0,0.9,-3.9,0.0,수원(119),202501010000,202501312359,,2025-01-17 04:00:00
202501170500,119,32.0,1.6,-5.1,0.0,수원(119),202501010000,202501312359,,2025-01-17 05:00:00
202501170600,119,0.0,0.2,-5.4,0.0,수원(119),202501010000,202501312359,,2025-01-17 06:00:00
202501170700,119,29.0,1.0,-5.8,0.0,수원(119),202501010000,202501312359,,2025-01-17 07:00:00
202501170800,119,0.0,0.0,-6.2,0.0,수원(119),202501010000,202501312359,,2025-01-17 08:00:00
202501170900,119,0.0,0.3,-4.1,0.0,수원(119),202501010000,202501312359,,2025-01-17 09:00:00
202501171000,119,23.0,1.1,-1.0,0.0,수원(119),202501010000,202501312359,,2025-01-17 10:00:00
202501171100,119,16.0,1.7,1.2,0.0,수원(119),202501010000,202501312359,,2025-01-17 11:00:00
202501171200,119,18.0,1.4,2.6,0.0,수원(119),202501010000,202501312359,,2025-01-17 12:00:00
202501171300,119,20.0,2.5,3.8,0.0,수원(119),202501010000,202501312359,,2025-01-17 13:00:00
202501171400,119,25.0,2.6,4.7,0.0,수원(119),202501010000,202501312359,,2025-01-17 14:00:00
202501171500,119,27.0,2.5,4.6,0.0,수원(119),202501010000,202501312359,,2025-01-17 15:00:00
202501171600,119,29.0,2.2,4.5,0.0,수원(119),202501010000,202501312359,,2025-01-17 16:00:00
202501171700,119,27.0,1.9,3.6,0.0,수원(119),202501010000,202501312359,,2025-01-17 17:00:00
202501171800,119,29.0,1.8,0.9,0.0,수원(119),202501010000,202501312359,,2025-01-17 18:00:00
202501171900,119,27.0,0.6,-0.6,0.0,수원(119),202501010000,202501312359,,2025-01-17 19:00:00
202501172000,119,0.0,0.3,-1.6,0.0,수원(119),202501010000,202501312359,,2025-01-17 20:00:00
202501172100,119,27.0,0.7,-2.3,0.0,수원(119),202501010000,202501312359,,2025-01-17 21:00:00
202501172200,119,27.0,0.8,-3.0,0.0,수원(119),202501010000,202501312359,,2025-01-17 22:00:00
202501172300,119,29.0,0.8,-3.5,0.0,수원(119),202501010000,202501312359,,2025-01-17 23:00:00
202501180000,119,32.0,0.8,-4.2,0.0,수원(119),202501010000,202501312359,,2025-01-18 00:00:00
202501180100,119,32.0,0.9,-5.0,0.0,수원(119),202501010000,202501312359,,2025-01-18 01:00:00
202501180200,119,32.0,0.6,-5.5,0.0,수원(119),202501010000,202501312359,,2025-01-18 02:00:00
202501180300,119,0.0,0.1,-5.7,0.0,수원(119),202501010000,202501312359,,2025-01-18 03:00:00
202501180400,119,11.0,0.8,-5.9,0.0,수원(119),202501010000,202501312359,,2025-01-18 04:00:00
202501180500,119,0.0,0.4,-6.2,0.0,수원(119),202501010000,202501312359,,2025-01-18 05:00:00
202501180600,119,0.0,0.3,-6.6,0.0,수원(119),202501010000,202501312359,,2025-01-18 06:00:00
202501180700,119,0.0,0.0,-6.7,0.0,수원(119),202501010000,202501312359,,2025-01-18 07:00:00
202501180800,119,14.0,1.1,-6.2,0.0,수원(119),202501010000,202501312359,,2025-01-18 08:00:00
202501180900,119,0.0,0.1,-3.4,0.0,수원(119),202501010000,202501312359,,2025-01-18 09:00:00
202501181000,119,9.0,1.7,0.0,0.0,수원(119),202501010000,202501312359,,2025-01-18 10:00:00
202501181100,119,14.0,1.6,2.4,0.0,수원(119),202501010000,202501312359,,2025-01-18 11:00:00
202501181200,119,14.0,1.7,4.3,0.0,수원(119),202501010000,202501312359,,2025-01-18 12:00:00
202501181300,119,25.0,1.5,5.8,0.0,수원(119),202501010000,202501312359,,2025-01-18 13:00:00
202501181400,119,18.0,1.4,6.6,0.0,수원(119),202501010000,202501312359,,2025-01-18 14:00:00
202501181500,119,23.0,2.3,6.8,0.0,수원(119),202501010000,202501312359,,2025-01-18 15:00:00
202501181600,119,18.0,0.6,6.6,0.0,수원(119),202501010000,202501312359,,2025-01-18 16:00:00
202501181700,119,27.0,2.2,4.9,0.0,수원(119),202501010000,202501312359,,2025-01-18 17:00:00
202501181800,119,27.0,1.2,3.0,0.0,수원(119),202501010000,202501312359,,2025-01-18 18:00:00
202501181900,119,25.0,0.8,1.3,0.0,수원(119),202501010000,202501312359,,2025-01-18 19:00:00
202501182000,119,0.0,0.3,-0.3,0.0,수원(119),202501010000,202501312359,,2025-01-18 20:00:00
202501182100,119,27.0,1.1,-1.0,0.0,수원(119),202501010000,202501312359,,2025-01-18 21:00:00
202501182200,119,18.0,0.5,-2.1,0.0,수원(119),202501010000,202501312359,,2025-01-18 22:00:00
202501182300,119,29.0,1.1,-3.0,0.0,수원(119),202501010000,202501312359,,2025-01-18 23:00:00
202501190000,119,25.0,0.8,-3.6,0.0,수원(119),202501010000,202501312359,,2025-01-19 00:00:00
202501190100,119,27.0,1.1,-4.3,0.0,수원(119),202501010000,202501312359,,2025-01-19 01:00:00
202501190200,119,27.0,1.3,-4.5,0.0,수원(119),202501010000,202501312359,,2025-01-19 02:00:00
202501190300,119,14.0,1.6,-4.5,0.0,수원(119),202501010000,202501312359,,2025-01-19 03:00:00
202501190400,119,7.0,0.9,-4.3,0.0,수원(119),202501010000,202501312359,,2025-01-19 04:00:00
202501190500,119,14.0,1.4,-3.5,0.0,수원(119),202501010000,202501312359,,2025-01-19 05:00:00
202501190600,119,9.0,1.1,-2.6,0.0,수원(119),202501010000,202501312359,,2025-01-19 06:00:00
202501190700,119,14.0,1.2,-1.9,0.0,수원(119),202501010000,202501312359,,2025-01-19 07:00:00
202501190800,119,11.0,0.9,-1.9,0.0,수원(119),202501010000,202501312359,,2025-01-19 08:00:00
202501190900,119,11.0,0.6,-0.7,0.0,수원(119),202501010000,202501312359,,2025-01-19 09:00:00
202501191000,119,11.0,1.1,1.4,0.0,수원(119),202501010000,202501312359,,2025-01-19 10:00:00
202501191100,119,11.0,0.9,3.8,0.0,수원(119),202501010000,202501312359,,2025-01-19 11:00:00
202501191200,119,11.0,1.2,5.9,0.0,수원(119),202501010000,202501312359,,2025-01-19 12:00:00
202501191300,119,14.0,1.8,6.8,0.0,수원(119),202501010000,202501312359,,2025-01-19 13:00:00
202501191400,119,16.0,1.6,7.4,0.0,수원(119),202501010000,202501312359,,2025-01-19 14:00:00
202501191500,119,27.0,0.8,7.8,0.0,수원(119),202501010000,202501312359,,2025-01-19 15:00:00
202501191600,119,29.0,2.4,7.9,0.0,수원(119),202501010000,202501312359,,2025-01-19 16:00:00
202501191700,119,25.0,1.3,7.3,0.0,수원(119),202501010000,202501312359,,2025-01-19 17:00:00
202501191800,119,0.0,0.2,5.5,0.0,수원(119),202501010000,202501312359,,2025-01-19 18:00:00
202501191900,119,0.0,0.3,3.4,0.0,수원(119),202501010000,202501312359,,2025-01-19 19:00:00
202501192000,119,34.0,0.9,1.9,0.0,수원(119),202501010000,202501312359,,2025-01-19 20:00:00
202501192100,119,32.0,1.2,1.0,0.0,수원(119),202501010000,202501312359,,2025-01-19 21:00:00
202501192200,119,11.0,0.5,0.7,0.0,수원(119),202501010000,202501312359,,2025-01-19 22:00:00
202501192300,119,14.0,0.9,0.8,0.0,수원(119),202501010000,202501312359,,2025-01-19 23:00:00
202501200000,119,11.0,0.8,0.9,0.0,수원(119),202501010000,202501312359,10.0,2025-01-20 00:00:00
202501200100,119,0.0,0.4,0.5,0.0,수원(119),202501010000,202501312359,,2025-01-20 01:00:00
202501200200,119,0.0,0.1,0.5,0.0,수원(119),202501010000,202501312359,,2025-01-20 02:00:00
202501200300,119,0.0,0.0,0.1,0.0,수원(119),202501010000,202501312359,10.0,2025-01-20 03:00:00
202501200400,119,0.0,0.3,0.3,0.0,수원(119),202501010000,202501312359,10.0,2025-01-20 04:00:00
202501200500,119,11.0,1.0,0.6,0.0,수원(119),202501010000,202501312359,10.0,2025-01-20 05:00:00
202501200600,119,14.0,0.7,0.9,0.0,수원(119),202501010000,202501312359,10.0,2025-01-20 06:00:00
202501200700,119,29.0,0.8,1.3,0.0,수원(119),202501010000,202501312359,10.0,2025-01-20 07:00:00
202501200800,119,25.0,0.9,1.5,0.0,수원(119),202501010000,202501312359,10.0,2025-01-20 08:00:00
202501200900,119,29.0,1.0,2.1,0.0,수원(119),202501010000,202501312359,10.0,2025-01-20 09:00:00
202501201000,119,25.0,1.9,2.4,0.0,수원(119),202501010000,202501312359,10.0,2025-01-20 10:00:00
202501201100,119,0.0,0.3,3.2,0.0,수원(119),202501010000,202501312359,10.0,2025-01-20 11:00:00
202501201200,119,20.0,1.6,4.6,0.0,수원(119),202501010000,202501312359,5.0,2025-01-20 12:00:00
202501201300,119,29.0,1.0,5.4,0.0,수원(119),202501010000,202501312359,5.0,2025-01-20 13:00:00
202501201400,119,25.0,1.5,5.4,0.0,수원(119),202501010000,202501312359,5.0,2025-01-20 14:00:00
202501201500,119,27.0,1.7,5.8,0.0,수원(119),202501010000,202501312359,5.0,2025-01-20 15:00:00
202501201600,119,29.0,0.6,5.3,0.0,수원(119),202501010000,202501312359,5.0,2025-01-20 16:00:00
202501201700,119,23.0,1.4,5.0,0.0,수원(119),202501010000,202501312359,5.0,2025-01-20 17:00:00
202501201800,119,0.0,0.2,3.4,0.0,수원(119),202501010000,202501312359,5.0,2025-01-20 18:00:00
202501201900,119,23.0,0.8,1.8,0.0,수원(119),202501010000,202501312359,,2025-01-20 19:00:00
202501202000,119,25.0,1.0,0.9,0.0,수원(119),202501010000,202501312359,,2025-01-20 20:00:00
